County,Scientific Name,Common Name,Status,Category,Date,Count
Champaign,Cyclonaias tuberculata,Purple Wartyback,LT,Freshwater Mussels,8/21/2024,3
Champaign,Eurynia dilatata,Spike,LE,Freshwater Mussels,9/14/2024,4
Champaign,Lampsilis fasciola,Wavy-rayed Lampmussel,LE,Freshwater Mussels,8/19/2024,7
Champaign,Simpsonaias ambigua,Salamander Mussel,LE,Freshwater Mussels,10/2/2024,1
Champaign,Phlox pilosa ssp. sangamonensis,Sangamon Phlox,LE,Dicots,5/19/2022,10
Champaign,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,4/17/2007,2
Champaign,Epioblasma rangiana,Northern Riffleshell,LE,Freshwater Mussels,2013-SU,1
Champaign,Circus hudsonius,Northern Harrier,LE,Birds,1994-SUM,1
Champaign,Necturus maculosus,Mudpuppy,LT,Amphibians,2/15/2024,3
Champaign,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,7/22/2025,6
Champaign,Cambarunio iris,Rainbow,LE,Freshwater Mussels,8/19/2024,1
Christian,Bartramia longicauda,Upland Sandpiper,LE,Birds,7/28/1979,1
Christian,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/12/2000,1
Christian,Poliocitellus franklinii,Franklin's Ground Squirrel,LT,Mammals,6/1/2019,1
Christian,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,5/31/2025,4
Christian,Hylotelephium telephioides,American Orpine,LT,Dicots,6/2/1948,1
Clark,Ambystoma jeffersonianum,Jefferson Salamander,LT,Amphibians,8/19/2022,10
Clark,Hybopsis amblops,Bigeye Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/2/2016,2
Clark,Nocomis micropogon,River Chub,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/4/1964,1
Clark,Erimystax x-punctatus,Gravel Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",11/6/1960,1
Clark,Moxostoma valenciennesi,Greater Redhorse,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/4/1998,1
Clark,Myotis sodalis,Indiana Bat,LE,Mammals,6/11/2015,1
Clark,Crotalus horridus,Timber Rattlesnake,LT,Reptiles,8/3/2000,1
Clark,Elliptio crassidens,Elephant-ear,LE,Freshwater Mussels,9/2/1988,2
Clark,Silene regia,Royal Catchfly,LE,Dicots,7/22/1998,1
Clark,Nomia nortoni,Norton's Nomia,LT,Sweat Bees (in part),7/14/2021,1
Clark,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,9/2/1988,2
Clay,Tympanuchus cupido,Greater Prairie-Chicken,LE,Birds,3/27/1993,2
Clay,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,2022-07,6
Clay,Notropis anogenus,Pugnose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1940,2
Clay,Ammocrypta pellucida,Eastern Sand Darter,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1940,1
Clay,Terrapene ornata,Ornate Box Turtle,LT,Turtles,9/27/2010,1
Clay,Faxonius stannardi,Little Wabash Crayfish,LE,Crayfishes,6/13/2023,4
Clay,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/14/2012,4
Clay,Ptychobranchus fasciolaris,Kidneyshell,LE,Freshwater Mussels,8/14/2012,1
Clay,Lithasia obovata,Shawnee Rocksnail,LE,Freshwater Snails,8/15/1937,1
Clay,Silene regia,Royal Catchfly,LE,Dicots,7/28/2022,1
Clay,Sabatia campestris,Prairie Rose Gentian,LE,Dicots,7/3/2024,1
Clay,Penstemon tubaeflorus,Tube Beard Tongue,LE,Dicots,6/6/2023,1
Clay,Stenanthium gramineum,Grass-leaved Lily,LT,Monocots,6/18/2020,1
Clay,Festuca paradoxa,Cluster Fescue,LT,Monocots,6/15/1999,1
Clay,Melica mutica,Two-flowered Melic Grass,LE,Monocots,5/15/1990,1
Clay,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,9/6/2011,1
Clay,Buchnera americana,Blue Hearts,LT,Dicots,8/21/2023,1
Clinton,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/21/2018,2
Clinton,Hybopsis amnis,Pallid Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/10/2024,1
Clinton,Notropis anogenus,Pugnose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1946,1
Clinton,Alburnops texanus,Weed Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/18/2024,1
Clinton,Ammocrypta clara,Western Sand Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/3/2022,3
Clinton,Ellipsaria lineolata,Butterfly,LT,Freshwater Mussels,8/7/2024,4
Clinton,Lampsilis higginsii,Higgins Eye,LE,Freshwater Mussels,9/4/2024,3
Clinton,Synthyris bullii,Kittentails,LT,Dicots,4/28/1954,1
Clinton,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/15/2022,2
Clinton,Pandion haliaetus,Osprey,LT,Birds,5/1/2025,11
Clinton,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,7/15/1998,1
Clinton,Myotis sodalis,Indiana Bat,LE,Mammals,8/3/2019,3
Clinton,Terrapene ornata,Ornate Box Turtle,LT,Turtles,5/22/2015,2
Clinton,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,6/2/1971,1
Clinton,Sistrurus catenatus,Eastern Massasauga,LE,Reptiles,7/18/2025,2
Clinton,Eurynia dilatata,Spike,LE,Freshwater Mussels,9/12/2002,2
Clinton,Spiranthes vernalis,Spring Ladies' Tresses,LE,Monocots,7/7/2020,1
Clinton,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,10/4/1979,1
Coles,Ixobrychus exilis,Least Bittern,LT,Birds,6/26/1981,1
Coles,Gallinula galeata,Common Gallinule,LE,Birds,6/2/2004,1
Coles,Bartramia longicauda,Upland Sandpiper,LE,Birds,6/22/1999,1
Coles,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/29/1991,1
Coles,Setophaga cerulea,Cerulean Warbler,LT,Birds,6/17/1996,1
Coles,Lethenteron appendix,American Brook Lamprey,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/11/1979,1
Coles,Miniellus boops,Bigeye Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/10/1962,1
Coles,Ammocrypta pellucida,Eastern Sand Darter,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/1/2021,4
Coles,Etheostoma histrio,Harlequin Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/15/1984,1
Coles,Myotis sodalis,Indiana Bat,LE,Mammals,8/13/2018,1
Coles,Apalone mutica,Smooth Softshell,LT,Turtles,6/13/2019,1
Coles,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,10/19/2022,3
Coles,Calephelis muticum,Swamp Metalmark,LE,Butterflies,6/7/1981,1
Coles,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/26/2013,3
Coles,Epioblasma triquetra,Snuffbox,LE,Freshwater Mussels,8/4/2023,4
Coles,Ptychobranchus fasciolaris,Kidneyshell,LE,Freshwater Mussels,8/4/2023,5
Coles,Monarda clinopodia,White Bergamot,LT,Dicots,7/18/1957,1
Coles,Orobanche ludoviciana,Broomrape,LT,Dicots,2/17/1994,1
Coles,Festuca paradoxa,Cluster Fescue,LT,Monocots,6/28/2011,1
Coles,Sceptridium multifidum,Northern Grape Fern,LE,"Adder's-tongues, Grapeferns, and Moonworts",4/29/1998,1
Coles,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/7/2012,4
Cook,Botaurus lentiginosus,American Bittern,LE,Birds,5/14/2014,2
Cook,Ixobrychus exilis,Least Bittern,LT,Birds,5/14/2014,5
Cook,Egretta thula,Snowy Egret,LE,Birds,1987,1
Cook,Egretta caerulea,Little Blue Heron,LE,Birds,6/23/2011,3
Cook,Nycticorax nycticorax,Black-crowned Night-Heron,LE,Birds,6/28/2024,16
Cook,Nyctanassa violacea,Yellow-crowned Night-Heron,LE,Birds,7/31/2013,4
Cook,Pandion haliaetus,Osprey,LT,Birds,7/3/2024,44
Cook,Gallinula galeata,Common Gallinule,LE,Birds,7/26/2014,8
Cook,Charadrius melodus,Piping Plover,LE,Birds,7/22/2025,1
Cook,Bartramia longicauda,Upland Sandpiper,LE,Birds,6/29/1997,3
Cook,Phalaropus tricolor,Wilson's Phalarope,LE,Birds,1981,1
Cook,Chlidonias niger,Black Tern,LE,Birds,7/22/1996,5
Cook,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,6/23/2011,2
Cook,Asio flammeus,Short-eared Owl,LE,Birds,2017-012-09,4
Cook,Antrostomus carolinensis,Chuck-will's-widow,LT,Birds,6/6/1988,1
Cook,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,LE,Birds,6/1/2017,7
Cook,Cottus bairdii,Mottled Sculpin,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/20/2022,5
Cook,Acipenser fulvescens,Lake Sturgeon,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",4/17/2021,1
Cook,Coregonus artedi,Cisco,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1959,3
Cook,Hybognathus hankinsoni,Brassy Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/5/1987,2
Cook,Miniellus heterodon,Blackchin Shiner,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/31/2018,2
Cook,Catostomus catostomus,Longnose Sucker,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",11/14/2016,5
Cook,Moxostoma carinatum,River Redhorse,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/19/2013,1
Cook,Percopsis omiscomaycus,Trout-perch,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/8/2003,4
Cook,Fundulus dispar,Starhead Topminnow,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",1980,2
Cook,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,10/2/2017,5
Cook,Poliocitellus franklinii,Franklin's Ground Squirrel,LT,Mammals,7/24/2020,3
Cook,Clemmys guttata,Spotted Turtle,LE,Turtles,5/30/2024,5
Cook,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,10/16/2024,20
Cook,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,8/9/2023,7
Cook,Sistrurus catenatus,Eastern Massasauga,LE,Reptiles,2009,3
Cook,Tharsalea helloides,Purplish Copper,LT,Butterflies,1992,1
Cook,Calephelis muticum,Swamp Metalmark,LE,Butterflies,2013-SU,1
Cook,Argynnis aphrodite,Aphrodite Fritillary,LT,Butterflies,6/22/2012,4
Cook,Argynnis idalia occidentalis,Western Regal Fritillary,LT,Butterflies,2012,1
Cook,Papaipema eryngii,Eryngium Stem Borer,LT,Papaipema Moths,7/18/2019,1
Cook,Somatochlora hineana,Hine's Emerald Dragonfly,LE,Dragonflies and Damselflies,2024-07,4
Cook,Nannothemis bella,Elfin Skimmer,LE,Dragonflies and Damselflies,7/6/2021,1
Cook,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/5/1999,1
Cook,Asclepias ovalifolia,Oval Milkweed,LE,Dicots,7/19/2018,1
Cook,Asclepias lanuginosa,Wooly Milkweed,LE,Dicots,6/1/2023,2
Cook,Eurybia furcata,Forked Aster,LT,Dicots,10/14/2024,5
Cook,Cirsium pitcheri,Pitcher's (Dune) Thistle,LE,Dicots,10/11/2024,4
Cook,Helianthus giganteus,Tall Sunflower,LE,Dicots,9/5/2004,1
Cook,Tetraneuris herbacea,Lakeside Daisy,LE,Dicots,5/9/2024,2
Cook,Cakile edentula var. lacustris,Sea Rocket,LT,Dicots,8/9/2024,5
Cook,Minuartia patula,Slender Sandwort,LT,Dicots,5/16/2024,2
Cook,Silene regia,Royal Catchfly,LE,Dicots,8/2/2024,3
Cook,Stellaria pubera,Great Chickweed,LE,Dicots,5/10/2019,1
Cook,Hypericum kalmianum,Kalm's St. John's Wort,LE,Dicots,7/22/2025,5
Cook,Lonicera dioica var. glaucescens,Red Honeysuckle,LE,Dicots,7/6/2024,1
Cook,Drosera intermedia,Narrow-leaved Sundew,LT,Dicots,8/9/2023,4
Cook,Drosera rotundifolia,Round-leaved Sundew,LE,Dicots,1993,2
Cook,Arctostaphylos uva-ursi,Bearberry,LE,Dicots,7/13/2023,3
Cook,Chamaedaphne calyculata,Leatherleaf,LT,Dicots,3/28/1987,1
Cook,Vaccinium corymbosum,Highbush Blueberry,LE,Dicots,7/17/2014,2
Cook,Vaccinium macrocarpon,Large Cranberry,LE,Dicots,3/28/1987,1
Cook,Vaccinium oxycoccos,Small Cranberry,LE,Dicots,11/2/1999,1
Cook,Euphorbia polygonifolia,Seaside Spurge,LT,Dicots,10/11/2024,5
Cook,Dalea foliosa,Leafy Prairie Clover,LE,Dicots,7/9/2024,2
Cook,Lathyrus ochroleucus,Pale Vetchling,LT,Dicots,5/30/2023,2
Cook,Lespedeza leptostachya,Prairie Bush Clover,LE,Dicots,8/30/1995,1
Cook,Vicia caroliniana,Wood Vetch,LE,Dicots,5/24/2022,1
Cook,Geranium bicknellii,Northern Cranesbill,LE,Dicots,8/29/2018,3
Cook,Juglans cinerea,Butternut,LE,Dicots,5/22/2025,4
Cook,Salvia azurea var. grandiflora,Wild Blue Sage,LT,Dicots,8/24/2021,1
Cook,Utricularia intermedia,Flat-leaved Bladderwort,LT,Dicots,6/23/2023,2
Cook,Utricularia minor,Small Bladderwort,LE,Dicots,1990,1
Cook,Comptonia peregrina,Sweetfern,LE,Dicots,7/23/2025,1
Cook,Epilobium strictum,Downy Willow Herb,LE,Dicots,8/5/1978,1
Cook,Orobanche fasciculata,Clustered Broomrape,LE,Dicots,6/13/2019,1
Cook,Persicaria careyi,Carey's Heartsease,LE,Dicots,1986,1
Cook,Plantago cordata,Heart-leaved Plantain,LE,Dicots,6/21/2008,1
Cook,Chimaphila maculata,Spotted Wintergreen,LE,Dicots,11/13/1981,1
Cook,Actaea racemosa,False Bugbane,LE,Dicots,7/25/2024,3
Cook,Amelanchier interior,Shadbush,LT,Dicots,7/5/2020,3
Cook,Filipendula rubra,Queen-of-the-prairie,LT,Dicots,7/31/2023,5
Cook,Rubus pubescens,Dwarf Raspberry,LT,Dicots,7/17/2025,6
Cook,Rubus setosus,Bristly Blackberry,LT,Dicots,1996,1
Cook,Sanguisorba canadensis,American Burnet,LE,Dicots,2014,1
Cook,Populus balsamifera,Balsam Poplar,LE,Dicots,7/27/2021,2
Cook,Salix cordata,Dune Willow,LE,Dicots,6/13/2025,1
Cook,Agalinis skinneriana,Pale False Foxglove,LT,Dicots,8/14/2024,2
Cook,Synthyris bullii,Kittentails,LT,Dicots,4/18/2023,1
Cook,Castilleja sessiliflora,Downy Yellow Painted Cup,LE,Dicots,2022-SP,1
Cook,Penstemon grandiflorus,Large-flowered Beard Tongue,LE,Dicots,7/26/2023,1
Cook,Veronica scutellata,Marsh Speedwell,LT,Dicots,8/7/2025,10
Cook,Viola canadensis,Canada Violet,LE,Dicots,5/5/2023,1
Cook,Viola blanda,Hairy White Violet,LE,Dicots,1999-04,2
Cook,Juniperus horizontalis,Trailing Juniper,LE,Conifers,6/23/2021,1
Cook,Larix laricina,Tamarack,LE,Conifers,8/24/2021,1
Cook,Pinus banksiana,Jack Pine,LE,Conifers,7/30/2024,4
Cook,Carex aurea,Golden Sedge,LT,Monocots,6/4/2025,8
Cook,Carex bromoides,Sedge,LT,Monocots,6/15/2025,8
Cook,Carex garberi,Sedge,LE,Monocots,5/24/2000,1
Cook,Carex intumescens,Swollen Sedge,LT,Monocots,7/2/2024,3
Cook,Carex pallescens,Pale Sedge,LE,Monocots,5/30/2024,1
Cook,Carex tuckermanii,Tuckerman's Sedge,LE,Monocots,6/15/2024,4
Cook,Carex viridula,Little Green Sedge,LT,Monocots,7/2/2024,2
Cook,Eleocharis olivacea,Capitate Spikerush,LE,Monocots,7/26/2024,2
Cook,Eleocharis quinqueflora,Few-flowered Spikerush,LE,Monocots,2002-06,1
Cook,Eleocharis rostellata,Beaked Spike Rush,LT,Monocots,9/3/2015,1
Cook,Rhynchospora alba,Beaked Rush,LE,Monocots,1976,1
Cook,Scirpus hattorianus,Bulrush,LE,Monocots,7/3/2012,2
Cook,Sisyrinchium montanum,Mountain Blue-eyed Grass,LE,Monocots,5/17/2024,12
Cook,Triglochin maritima,Common Bog Arrow Grass,LT,Monocots,10/11/2024,2
Cook,Triglochin palustris,Slender Bog Arrow Grass,LT,Monocots,8/14/2024,1
Cook,Medeola virginiana,Indian Cucumber Root,LE,Monocots,5/14/2025,1
Cook,Polygonatum pubescens,Downy Solomon's Seal,LE,Monocots,4/30/2025,9
Cook,Triantha glutinosa,False Asphodel,LT,Monocots,7/14/2022,3
Cook,Trillium cernuum,Nodding Trillium,LE,Monocots,5/3/2009,1
Cook,Calopogon tuberosus,Grass Pink Orchid,LE,Monocots,6/24/2024,5
Cook,Corallorhiza maculata,Spotted Coral-root Orchid,LE,Monocots,7/3/1999,1
Cook,Platanthera ciliaris,Orange Fringed Orchid,LE,Monocots,7/21/2022,1
Cook,Platanthera clavellata,Wood Orchid,LE,Monocots,7/20/2000,2
Cook,Platanthera flava,Tubercled Orchid,LT,Monocots,1999-06,2
Cook,Platanthera leucophaea,Eastern Prairie Fringed Orchid,LE,Monocots,7/12/2025,10
Cook,Platanthera psycodes,Purple Fringed Orchid,LE,Monocots,7/20/2016,1
Cook,Pogonia ophioglossoides,Snake-mouth,LE,Monocots,2014,3
Cook,Spiranthes lucida,Yellow-lipped Ladies' Tresses,LE,Monocots,7/2/2024,2
Cook,Ammophila breviligulata,Marram Grass,LT,Monocots,8/19/2023,7
Cook,Beckmannia syzigachne,American Slough Grass,LE,Monocots,7/20/2024,4
Cook,Dichanthelium boreale,Northern Panic Grass,LE,Monocots,5/29/2024,2
Cook,Elymus trachycaulus,Bearded Wheat Grass,LE,Monocots,6/25/2025,4
Cook,Poa saltuensis ssp. languida,Weak Bluegrass,LE,Monocots,6/19/2013,1
Cook,Potamogeton gramineus,Grass-leaved Pondweed,LT,Monocots,6/1/2002,1
Cook,Potamogeton praelongus,White-stemmed Pondweed,LE,Monocots,7/13/2020,1
Cook,Potamogeton robbinsii,Fern Pondweed,LE,Monocots,8/27/1987,1
Cook,Potamogeton strictifolius,Stiff Pondweed,LE,Monocots,6/5/1998,1
Cook,Sceptridium multifidum,Northern Grape Fern,LE,"Adder's-tongues, Grapeferns, and Moonworts",5/6/1992,1
Cook,Botrychium simplex,Dwarf Grape Fern,LE,"Adder's-tongues, Grapeferns, and Moonworts",7/9/1976,1
Cook,Carex formosa,Sedge,LE,Monocots,5/29/2025,7
Cook,Avenella flexuosa,Hairgrass,LE,Monocots,2003,1
Cook,Carex atlantica,Sedge,LT,Monocots,6/17/2002,1
Cook,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,8/13/2024,17
Cook,Juncus alpinoarticulatus,Richardson's Rush,LT,Monocots,7/10/2024,6
Cook,Fundulus diaphanus menona,Western Banded Killifish,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/19/2023,2
Cook,Circus hudsonius,Northern Harrier,LE,Birds,2/9/2018,3
Cook,Necturus maculosus,Mudpuppy,LT,Amphibians,3/26/2024,7
Cook,Dendrolycopodium hickeyi,Hickey's groundpine,LE,Clubmosses,1999-09,1
Cook,Trientalis borealis,Star-flower,LE,Dicots,5/15/2025,3
Cook,Commellus colon,Leafhopper,LE,"True Bugs, Cicadas, Hoppers, Aphids and Allies",8/10/1945,1
Cook,Macropis nuda,Naked Oil-collecting Bee,LE,Oil-collecting Bees,7/3/2025,1
Cook,Amelanchier sanguinea,Shadbush,LE,Dicots,5/12/2016,2
Cook,Rallus elegans,King Rail,LE,Birds,5/27/2021,4
Cook,Hypericum swinkianum,Swink's St. John's Wort,LE,Dicots,5/25/2024,1
Cook,Buchnera americana,Blue Hearts,LT,Dicots,8/25/2021,1
Cook,Juniperus communis,Ground Juniper,LE,Conifers,7/18/2024,5
Cook,Carex cryptolepis,Sedge,LT,Monocots,6/21/2014,1
Crawford,Ambystoma platineum,Silvery Salamander,LE,Amphibians,3/26/2020,1
Crawford,Coccyzus erythropthalmus,Black-billed Cuckoo,LT,Birds,1999-06,1
Crawford,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/15/1998,2
Crawford,Setophaga cerulea,Cerulean Warbler,LT,Birds,6/22/2023,1
Crawford,Ichthyomyzon fossor,Northern Brook Lamprey,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/20/1983,1
Crawford,Hybopsis amblops,Bigeye Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/20/2024,5
Crawford,Moxostoma carinatum,River Redhorse,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/28/2019,1
Crawford,Ammocrypta pellucida,Eastern Sand Darter,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/10/2019,4
Crawford,Apalone mutica,Smooth Softshell,LT,Turtles,8/7/2019,2
Crawford,Thamnophis saurita,Eastern Ribbon Snake,LT,Reptiles,10/3/2023,2
Crawford,Reginaia ebenus,Ebonyshell,LE,Freshwater Mussels,1999-06,1
Crawford,Iresine rhizomatosa,Bloodleaf,LE,Dicots,9/1/2016,1
Crawford,Clematis viorna,Leatherflower,LE,Dicots,5/25/2011,1
Crawford,Styrax americanus,Storax,LT,Dicots,10/5/2010,1
Crawford,Necturus maculosus,Mudpuppy,LT,Amphibians,4/10/2014,1
Crawford,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/17/2011,2
Crittenden,Cryptobranchus alleganiensis,Hellbender,LE,Amphibians,1956-06,1
Crittenden,Moxostoma carinatum,River Redhorse,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/22/2017,1
Crittenden,Potamilus capax,Fat Pocketbook,LE,Freshwater Mussels,8/28/2014,2
Crittenden,Phaeophyscia leana,Lea's Bog Lichen,LT,Lichens,8/11/2021,2
Crittenden,Hylotelephium telephioides,American Orpine,LT,Dicots,10/5/2025,1
Cumberland,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,6/30/2008,2
Cumberland,Lethenteron appendix,American Brook Lamprey,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/10/2003,2
Cumberland,Hybopsis amblops,Bigeye Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/23/1950,2
Cumberland,Notropis anogenus,Pugnose Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/5/2000,1
Cumberland,Ammocrypta pellucida,Eastern Sand Darter,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",6/22/2023,7
Cumberland,Etheostoma histrio,Harlequin Darter,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",10/19/1968,3
Cumberland,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,7/3/1947,1
Cumberland,Apalone mutica,Smooth Softshell,LT,Turtles,8/9/2019,2
Cumberland,Penstemon tubaeflorus,Tube Beard Tongue,LE,Dicots,6/27/1997,1
De Witt,Lethenteron appendix,American Brook Lamprey,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",3/12/1983,1
De Witt,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,9/9/2019,4
De Witt,Eurynia dilatata,Spike,LE,Freshwater Mussels,10/1/2009,1
De Witt,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,5/1/2007,1
De Witt,Circus hudsonius,Northern Harrier,LE,Birds,12/15/2021,1
De Witt,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,8/26/2005,2
DeKalb,Lanius ludovicianus,Loggerhead Shrike,LE,Birds,1994,2
DeKalb,Lethenteron appendix,American Brook Lamprey,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",4/1/1968,1
DeKalb,Hybognathus hankinsoni,Brassy Minnow,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",9/21/1997,1
DeKalb,Miniellus nubilus,Ozark Minnow,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/30/2022,2
DeKalb,Erimystax x-punctatus,Gravel Chub,LT,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",7/13/2016,2
DeKalb,Emydoidea blandingii,Blanding's Turtle,LE,Turtles,2015-06,3
DeKalb,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,10/8/1961,1
DeKalb,Asclepias lanuginosa,Wooly Milkweed,LE,Dicots,8/23/1976,1
DeKalb,Sambucus racemosa ssp. pubens,Red-berried Elder,LE,Dicots,1985,1
DeKalb,Filipendula rubra,Queen-of-the-prairie,LT,Dicots,7/1/2025,1
DeKalb,Carex echinata,Sedge,LE,Monocots,6/9/1971,1
DeKalb,Bombus affinis,Rusty Patched Bumble Bee,LE,Bumble Bees,8/6/2025,4
Des Moines,Alburnops texanus,Weed Shiner,LE,"Fishes - Freshwater and Anadromous Bony, Cartilaginous; Lampreys",8/21/1986,1
Des Moines,Margaritifera monodonta,Spectaclecase,LE,Freshwater Mussels,8/28/2019,1
Des Moines,Ellipsaria lineolata,Butterfly,LT,Freshwater Mussels,7/25/2020,3
Des Moines,Lampsilis higginsii,Higgins Eye,LE,Freshwater Mussels,7/25/2020,2
Des Moines,Quadrula metanevra,Monkeyface,LT,Freshwater Mussels,9/23/2021,1
Douglas,Gallinula galeata,Common Gallinule,LE,Birds,6/2/2004,1
Douglas,Myotis septentrionalis,Northern Long-eared Bat,LE,Mammals,7/18/2007,1
Douglas,Clonophis kirtlandii,Kirtland's Snake,LT,Reptiles,2007-05,3
Douglas,Eurynia dilatata,Spike,LE,Freshwater Mussels,8/12/2025,2
Douglas,Epioblasma triquetra,Snuffbox,LE,Freshwater Mussels,8/4/2023,3
Douglas,Lampsilis fasciola,Wavy-rayed Lampmussel,LE,Freshwater Mussels,8/12/2020,1
Douglas,Ptychobranchus fasciolaris,Kidneyshell,LE,Freshwater Mussels,8/23/2024,5
Douglas,Toxolasma lividum,Purple Lilliput,LE,Freshwater Mussels,8/23/2024,5
