County,Scientific Name,Common Name,Class,Order,Family,Federal Status,State Status,SGCN,Most Recent Observation Year
Green,Orconectes inermis inermis,Ghost Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2009
Green,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2025
Green,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2002
Green,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2004
Green,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2025
Green,Ichthyomyzon greeleyi,Mountain Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1968
Green,Lethenteron appendix,American Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1999
Greenup,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2023
Greenup,Hudsonius hudsonius,Spottail Shiner,Actinopterygii,Cypriniformes,Leuciscidae,N,S,Yes,2016
Greenup,Percopsis omiscomaycus,Trout-Perch,Actinopterygii,Percopsiformes,Percopsidae,N,S,Yes,2015
Greenup,Dryophytes versicolor,Gray Treefrog,Amphibia,Anura,Hylidae,N,S,Yes,2017
Greenup,Lithobates pipiens,Northern Leopard Frog,Amphibia,Anura,Ranidae,N,S,Yes,2017
Greenup,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2020
Greenup,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2012
Greenup,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2025
Greenup,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2013
Greenup,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2014
Greenup,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2014
Greenup,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2023
Greenup,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2007
Greenup,Junco hyemalis,Dark-eyed Junco,Aves,Passeriformes,Passerellidae,N,S,No,2011
Greenup,Passerculus sandwichensis,Savannah Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2010
Greenup,Cistothorus stellaris,Sedge Wren,Aves,Passeriformes,Troglodytidae,N,S,Yes,2007
Greenup,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2014
Greenup,Egretta thula,Snowy Egret,Aves,Pelecaniformes,Ardeidae,N,E,No,2007
Greenup,Nyctanassa violacea,Yellow-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,1996
Greenup,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2014
Greenup,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Greenup,Anodontoides ferussacianus,Cylindrical Papershell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1978
Greenup,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,1988
Greenup,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2019
Greenup,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,1989
Greenup,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2025
Greenup,Lasmigona compressa,Creek Heelsplitter,Bivalvia,Unionoida,Unionidae,N,E,Yes,1977
Greenup,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1978
Greenup,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2025
Greenup,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,1999
Greenup,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,2018
Greenup,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,2019
Greenup,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,1929
Greenup,Cambarus sciotensis,Teays River Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2005
Greenup,Cambarus theepiensis,Coalfields Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,No,2006
Greenup,Faxonius sanbornii,Sanborn's Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,No,2012
Greenup,Spilogale putorius,Eastern Spotted Skunk,Mammalia,Carnivora,Mephitidae,N,S,Yes,2016
Greenup,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2004
Greenup,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2007
Greenup,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2004
Greenup,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2007
Greenup,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2022
Greenup,Ichthyomyzon fossor,Northern Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,1986
Greenup,Lethenteron appendix,American Brook Lamprey,Petromyzontida,Petromyzontiformes,Petromyzontidae,N,T,Yes,2012
Greenup,Plestiodon anthracinus,Coal Skink,Reptilia,Squamata,Scincidae,N,E,Yes,1999
Hancock,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,2024
Hancock,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,2016
Hancock,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2000
Hancock,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,1996
Hancock,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2023
Hancock,Sternula antillarum athalassos,Interior Least Tern,Aves,Charadriiformes,Laridae,N,E,Yes,2005
Hancock,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,1996
Hancock,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,1996
Hancock,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2012
Hancock,Actinonaias pectorosa,Pheasantshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,1978
Hancock,Cyprogenia stegaria,Fanshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2015
Hancock,Dromus dromas,Dromedary Pearlymussel,Bivalvia,Unionoida,Unionidae,E,E,Yes,1984
Hancock,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,2017
Hancock,Epioblasma capsaeformis,Oyster Mussel,Bivalvia,Unionoida,Unionidae,E,E,Yes,1984
Hancock,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,1984
Hancock,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,1982
Hancock,Lampsilis abrupta,Pink Mucket,Bivalvia,Unionoida,Unionidae,E,E,Yes,1975
Hancock,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,2025
Hancock,Ligumia recta,Black Sandshell,Bivalvia,Unionoida,Unionidae,N,S,Yes,2025
Hancock,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,2015
Hancock,Plethobasus cooperianus,Orangefoot Pimpleback,Bivalvia,Unionoida,Unionidae,E,E,Yes,1988
Hancock,Plethobasus cyphyus,Sheepnose,Bivalvia,Unionoida,Unionidae,E,E,Yes,2025
Hancock,Pleurobema plenum,Rough Pigtoe,Bivalvia,Unionoida,Unionidae,E,E,Yes,1986
Hancock,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,2017
Hancock,Theliderma cylindrica,Rabbitsfoot,Bivalvia,Unionoida,Unionidae,T,E,Yes,2025
Hancock,Lacunicambarus chimera,Crawzilla Crawdad,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2001
Hancock,Nerodia erythrogaster neglecta,Copperbelly Watersnake,Reptilia,Squamata,Colubridae,T,T,Yes,2020
Hancock,Thamnophis saurita saurita,Eastern Ribbonsnake,Reptilia,Squamata,Colubridae,N,S,Yes,1997
Hancock,Aspidoscelis sexlineatus,Six-lined Racerunner,Reptilia,Squamata,Teiidae,N,S,Yes,2017
Hardin,Ictiobus niger,Black Buffalo,Actinopterygii,Cypriniformes,Catostomidae,N,S,Yes,1961
Hardin,Phenacobius uranops,Stargazing Minnow,Actinopterygii,Cypriniformes,Leuciscidae,N,S,Yes,1986
Hardin,Lota lota,Burbot,Actinopterygii,Gadiformes,Gadidae,N,S,Yes,1993
Hardin,Atractosteus spatula,Alligator Gar,Actinopterygii,Lepisosteiformes,Lepisosteidae,N,E,Yes,1920
Hardin,Nothonotus maculatus,Spotted Darter,Actinopterygii,Perciformes,Percidae,N,T,Yes,2019
Hardin,Amblyopsis spelaea,Northern Cavefish,Actinopterygii,Percopsiformes,Amblyopsidae,N,S,Yes,1994
Hardin,Noturus stigmosus,Northern Madtom,Actinopterygii,Siluriformes,Ictaluridae,N,S,Yes,1999
Hardin,Dryophytes versicolor,Gray Treefrog,Amphibia,Anura,Hylidae,N,S,Yes,2016
Hardin,Cryptobranchus alleganiensis alleganiensis,Eastern Hellbender,Amphibia,Caudata,Cryptobranchidae,PE,S,Yes,2025
Hardin,Accipiter striatus,Sharp-shinned Hawk,Aves,Accipitriformes,Accipitridae,N,S,Yes,2014
Hardin,Circus hudsonius,Northern Harrier,Aves,Accipitriformes,Accipitridae,N,T,Yes,2014
Hardin,Haliaeetus leucocephalus,Bald Eagle,Aves,Accipitriformes,Accipitridae,N,S,Yes,2021
Hardin,Ictinia mississippiensis,Mississippi Kite,Aves,Accipitriformes,Accipitridae,N,S,No,2004
Hardin,Pandion haliaetus,Osprey,Aves,Accipitriformes,Pandionidae,N,S,Yes,2014
Hardin,Lophodytes cucullatus,Hooded Merganser,Aves,Anseriformes,Anatidae,N,T,Yes,2014
Hardin,Spatula discors,Blue-winged Teal,Aves,Anseriformes,Anatidae,N,T,No,2008
Hardin,Actitis macularius,Spotted Sandpiper,Aves,Charadriiformes,Scolopacidae,N,E,Yes,2014
Hardin,Falco peregrinus,Peregrine Falcon,Aves,Falconiformes,Falconidae,N,E,Yes,2013
Hardin,Fulica americana,American Coot,Aves,Gruiformes,Rallidae,N,E,No,2002
Hardin,Riparia riparia,Bank Swallow,Aves,Passeriformes,Hirundinidae,N,S,Yes,2013
Hardin,Dolichonyx oryzivorus,Bobolink,Aves,Passeriformes,Icteridae,N,S,Yes,2013
Hardin,Lanius ludovicianus,Loggerhead Shrike,Aves,Passeriformes,Laniidae,N,S,Yes,2016
Hardin,Cardellina canadensis,Canada Warbler,Aves,Passeriformes,Parulidae,N,S,Yes,2004
Hardin,Centronyx henslowii,Henslow's Sparrow,Aves,Passeriformes,Passerellidae,N,S,Yes,2007
Hardin,Pooecetes gramineus,Vesper Sparrow,Aves,Passeriformes,Passerellidae,N,E,No,2008
Hardin,Cistothorus stellaris,Sedge Wren,Aves,Passeriformes,Troglodytidae,N,S,Yes,2006
Hardin,Thryomanes bewickii,Bewick's Wren,Aves,Passeriformes,Troglodytidae,N,H,Yes,1996
Hardin,Empidonax minimus,Least Flycatcher,Aves,Passeriformes,Tyrannidae,N,E,Yes,2008
Hardin,Vireo bellii,Bell's Vireo,Aves,Passeriformes,Vireonidae,N,S,Yes,2007
Hardin,Ardea alba,Great Egret,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2014
Hardin,Nycticorax nycticorax,Black-crowned Night-heron,Aves,Pelecaniformes,Ardeidae,N,T,Yes,2013
Hardin,Podilymbus podiceps,Pied-billed Grebe,Aves,Podicipediformes,Podicipedidae,N,E,Yes,2014
Hardin,Tyto furcata,American Barn Owl,Aves,Strigiformes,Tytonidae,N,S,Yes,2016
Hardin,Alasmidonta marginata,Elktoe,Bivalvia,Unionoida,Unionidae,N,T,Yes,2013
Hardin,Alasmidonta viridis,Slippershell Mussel,Bivalvia,Unionoida,Unionidae,N,S,Yes,2021
Hardin,Elliptio crassidens,Elephantear,Bivalvia,Unionoida,Unionidae,N,S,Yes,1929
Hardin,Epioblasma triquetra,Snuffbox,Bivalvia,Unionoida,Unionidae,E,E,Yes,2010
Hardin,Fusconaia subrotunda,Longsolid,Bivalvia,Unionoida,Unionidae,T,T,Yes,2013
Hardin,Lampsilis ovata,Pocketbook,Bivalvia,Unionoida,Unionidae,N,E,Yes,1964
Hardin,Leaunio lienosus,Little Spectaclecase,Bivalvia,Unionoida,Unionidae,N,T,Yes,1993
Hardin,Leaunio ortmanni,Kentucky Creekshell,Bivalvia,Unionoida,Unionidae,N,E,Yes,2021
Hardin,Obovaria retusa,Ring Pink,Bivalvia,Unionoida,Unionidae,E,E,Yes,1975
Hardin,Obovaria subrotunda,Round Hickorynut,Bivalvia,Unionoida,Unionidae,T,T,Yes,2013
Hardin,Pleurobema clava,Clubshell,Bivalvia,Unionoida,Unionidae,E,E,Yes,2006
Hardin,Pleurobema rubrum,Pyramid Pigtoe,Bivalvia,Unionoida,Unionidae,PT,E,Yes,2011
Hardin,Theliderma cylindrica,Rabbitsfoot,Bivalvia,Unionoida,Unionidae,T,E,Yes,2013
Hardin,Barbicambarus cornutus,Bottlebrush Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2014
Hardin,Faxonius rafinesquei,Rough River Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2005
Hardin,Lacunicambarus chimera,Crawzilla Crawdad,Malacostraca,Decapoda,Cambaridae,N,S,Yes,1982
Hardin,Orconectes inermis inermis,Ghost Crayfish,Malacostraca,Decapoda,Cambaridae,N,S,Yes,2011
Hardin,Myotis austroriparius,Southeastern Myotis,Mammalia,Chiroptera,Vespertilionidae,N,S,Yes,1987
Hardin,Myotis grisescens,Gray Myotis,Mammalia,Chiroptera,Vespertilionidae,E,T,Yes,2023
Hardin,Myotis leibii,Eastern Small-footed Myotis,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2022
Hardin,Myotis lucifugus,Little Brown Bat,Mammalia,Chiroptera,Vespertilionidae,N,T,Yes,2023
Hardin,Myotis septentrionalis,Northern Long-Eared Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2017
Hardin,Myotis sodalis,Indiana Bat,Mammalia,Chiroptera,Vespertilionidae,E,E,Yes,2024
Hardin,Perimyotis subflavus,Tricolored Bat,Mammalia,Chiroptera,Vespertilionidae,PE,T,Yes,2025
Hardin,Ophisaurus attenuatus longicaudus,Eastern Slender Glass Lizard,Reptilia,Squamata,Anguidae,N,T,Yes,2025
Hardin,Cemophora coccinea,Scarletsnake,Reptilia,Squamata,Colubridae,N,S,Yes,1992
Hardin,Pantherophis guttatus,Red Cornsnake,Reptilia,Squamata,Colubridae,N,S,Yes,2017
